Time,IR,Red,X,Y,Z,Activity,Heart Rate,Respiration Rate,SPO2,Error Rate,Window Size
119060,98725,101121,-0.171139,0.446363,0.917746,2,,,,,
119100,98747,101184,-0.176143,0.446363,0.914743,2,,,,,
119140,98848,101417,-0.176143,0.447364,0.91074,2,,,,,
119180,98969,101561,-0.176143,0.448364,0.911741,2,,,,,
119221,98996,101540,-0.179146,0.456371,0.908738,2,,,,,
119261,98830,100696,-0.174142,0.445362,0.905736,2,,,,,
119301,98261,99310,-0.175142,0.44336,0.917746,2,,,,,
119341,97796,98848,-0.175142,0.453368,0.923751,2,,,,,
119381,97754,98907,-0.171139,0.448364,0.916745,2,,,,,
119523,98062,99717,-0.175142,0.451367,0.911741,2,,,,,
119561,98213,99817,-0.175142,0.449365,0.91074,2,,,,,
119600,98231,99886,-0.173141,0.454369,0.91074,2,,,,,
119641,98264,99971,-0.175142,0.45537,0.908738,2,,,,,
119681,98333,100140,-0.177144,0.456371,0.908738,2,,,,,
119721,98409,100331,-0.178145,0.456371,0.906737,2,,,,,
119761,98518,100637,-0.179146,0.456371,0.904735,2,,,,,
119801,98622,100841,-0.179146,0.457372,0.908738,2,,,,,
119841,98693,101013,-0.179146,0.458372,0.904735,2,,,,,
119881,98789,101224,-0.176143,0.461375,0.903734,2,,,,,
119921,98846,101354,-0.181147,0.463377,0.905736,2,,,,,
119962,98923,101479,-0.181147,0.463377,0.903734,2,,,,,
120002,98990,101641,-0.175142,0.463377,0.902733,2,,,,,
120042,99040,101753,-0.181147,0.463377,0.904735,2,,,,,
120081,99115,101915,-0.176143,0.469381,0.902733,2,,,,,
120121,99131,102026,-0.179146,0.462376,0.903734,2,,,,,
120161,99180,102104,-0.180146,0.46738,0.900732,2,,,,,
120201,99217,102086,-0.181147,0.473385,0.900732,2,,,,,
120241,99134,101297,-0.179146,0.464377,0.894727,2,,,,,
120282,98532,99804,-0.180146,0.462376,0.902733,2,,,,,
120322,98028,99204,-0.182148,0.468381,0.909739,2,,,,,
120362,97983,99350,-0.177144,0.462376,0.904735,2,,,,,
120402,98051,99513,-0.174142,0.458372,0.904735,2,,,,,
120442,98117,99639,-0.179146,0.460374,0.909739,2,,,,,
120481,98231,99958,-0.180146,0.465378,0.907738,2,,,,,
120522,98338,100130,-0.182148,0.461375,0.903734,2,,,,,
120562,98386,100137,-0.183149,0.458372,0.899731,2,,,,,
120602,98364,100103,-0.180146,0.463377,0.906737,2,,,,,
120642,98394,100192,-0.181147,0.459373,0.905736,2,,,,,
120682,98451,100407,-0.179146,0.459373,0.909739,2,,,,,
120722,98528,100583,-0.177144,0.460374,0.906737,2,,,,,
120762,98573,100707,-0.176143,0.459373,0.906737,2,,,,,
120803,98668,100833,-0.180146,0.459373,0.908738,2,,,,,
120843,98732,100917,-0.181147,0.454369,0.903734,2,,,,,
120882,98746,101026,-0.178145,0.456371,0.906737,2,,,,,
120922,98787,101103,-0.180146,0.451367,0.907738,2,,,,,
120962,98850,101210,-0.177144,0.45537,0.913742,2,,,,,
121002,98903,101293,-0.177144,0.453368,0.908738,2,,,,,
121042,98934,101350,-0.177144,0.457372,0.909739,2,,,,,
121082,98981,101505,-0.180146,0.456371,0.907738,2,,,,,
121122,99009,101611,-0.177144,0.449365,0.909739,2,,,,,
121162,99064,101725,-0.178145,0.45537,0.916745,2,,,,,
121203,99089,101652,-0.174142,0.460374,0.906737,2,,,,,
121243,98851,100499,-0.175142,0.447364,0.899731,2,,,,,
121283,98143,99076,-0.177144,0.448364,0.915744,2,,,,,
121322,97747,98746,-0.180146,0.452368,0.921749,2,,,,,
121362,97749,98782,-0.177144,0.45537,0.916745,2,,,,,
121402,97800,98844,-0.174142,0.450366,0.911741,2,,,,,
121442,97844,99000,-0.177144,0.447364,0.91074,2,,,,,
121483,97936,99274,-0.171139,0.45537,0.909739,2,,,,,
121681,98145,99682,-0.17214,0.449365,0.913742,2,,,,,
121702,98232,99920,-0.177144,0.450366,0.908738,2,,,,,
121743,98333,100130,-0.171139,0.452368,0.909739,2,,,,,
121783,98384,100276,-0.168137,0.448364,0.913742,2,,,,,
121823,98422,100414,-0.171139,0.450366,0.916745,2,,,,,
121863,98487,100513,-0.173141,0.452368,0.914743,2,,,,,
121903,98579,100605,-0.175142,0.452368,0.917746,2,,,,,
121943,98636,100710,-0.175142,0.444361,0.916745,2,,,,,
121983,98682,100834,-0.174142,0.450366,0.917746,2,,,,,
122023,98739,100973,-0.173141,0.452368,0.916745,2,,,,,
122064,98789,101056,-0.175142,0.448364,0.912742,2,,,,,
122104,98818,101135,-0.176143,0.452368,0.91074,2,,,,,
122145,98870,101283,-0.176143,0.449365,0.913742,2,,,,,
122183,98950,101446,-0.175142,0.448364,0.91074,2,,,,,
122223,98965,101600,-0.174142,0.458372,0.916745,2,,,,,
122263,99018,101355,-0.175142,0.454369,0.907738,2,,,,,
122303,98681,100055,-0.175142,0.439357,0.908738,2,,,,,
122343,98046,98998,-0.174142,0.446363,0.919747,2,,,,,
122384,97790,98875,-0.175142,0.453368,0.913742,2,,,,,
122424,97812,98963,-0.174142,0.445362,0.908738,2,,,,,
122464,97860,99153,-0.17214,0.449365,0.916745,2,,,,,
122504,97933,99381,-0.173141,0.451367,0.914743,2,,,,,
122544,98039,99618,-0.171139,0.449365,0.91074,2,,,,,
122584,98136,99799,-0.171139,0.449365,0.912742,2,,,,,
122624,98204,99915,-0.176143,0.453368,0.907738,2,,,,,
122664,98201,99866,-0.177144,0.454369,0.908738,2,,,,,
122704,98203,99948,-0.178145,0.454369,0.909739,2,,,,,
122744,98296,100154,-0.17214,0.45537,0.913742,2,,,,,
122784,98395,100380,-0.177144,0.456371,0.915744,2,,,,,
122823,98519,100583,-0.173141,0.457372,0.912742,2,,,,,
122864,98588,100737,-0.174142,0.457372,0.91074,2,,,,,
122904,98675,100944,-0.174142,0.457372,0.905736,2,,,,,
122944,98788,101133,-0.176143,0.461375,0.907738,2,,,,,
122985,98851,101223,-0.177144,0.461375,0.904735,2,,,,,
123024,98895,101368,-0.174142,0.461375,0.906737,2,,,,,
123064,98959,101532,-0.175142,0.459373,0.906737,2,,,,,
123104,99037,101627,-0.176143,0.463377,0.905736,2,,,,,
123144,99054,101726,-0.174142,0.464377,0.903734,2,,,,,
123184,99070,101928,-0.178145,0.464377,0.904735,2,,,,,
123225,99153,102140,-0.178145,0.463377,0.906737,2,,,,,
123264,99223,102255,-0.178145,0.466379,0.902733,2,,,,,
123304,99246,102166,-0.176143,0.476387,0.899731,2,,,,,
123344,99102,101230,-0.177144,0.461375,0.89873,2,,,,,
123385,98500,99870,-0.179146,0.464377,0.903734,2,,,,,
123425,98030,99349,-0.18415,0.465378,0.907738,2,,,,,
123465,98020,99492,-0.181147,0.464377,0.89873,2,,,,,
123505,98106,99674,-0.178145,0.464377,0.893726,2,,,,,
123544,98163,99830,-0.179146,0.466379,0.897729,2,,,,,
123584,98294,100123,-0.182148,0.469381,0.902733,2,,,,,
123625,98360,100276,-0.179146,0.462376,0.902733,2,,,,,
124051,98807,101198,-0.177144,0.456371,0.908738,2,,,,,
124086,98854,101335,-0.176143,0.458372,0.909739,2,,,,,
124125,98917,101448,-0.177144,0.454369,0.907738,2,,,,,
124166,98956,101501,-0.180146,0.454369,0.908738,2,,,,,
124206,99015,101601,-0.180146,0.459373,0.904735,2,,,,,
124245,99066,101751,-0.178145,0.453368,0.902733,2,,,,,
124285,99122,101819,-0.179146,0.454369,0.906737,2,,,,,
124326,99123,101865,-0.179146,0.461375,0.901733,2,,,,,
124366,98966,100989,-0.180146,0.447364,0.902733,2,,,,,
124406,98347,99523,-0.175142,0.445362,0.91074,2,,,,,
124446,97880,98892,-0.176143,0.451367,0.911741,2,,,,,
124485,97796,98912,-0.173141,0.452368,0.912742,2,,,,,
124525,97861,99100,-0.17214,0.446363,0.911741,2,,,,,
124566,97927,99223,-0.171139,0.453368,0.920748,2,,,,,
124606,98009,99493,-0.177144,0.453368,0.92275,2,,,,,
124646,98142,99736,-0.175142,0.449365,0.913742,2,,,,,
124685,98241,99834,-0.174142,0.451367,0.919747,2,,,,,
124726,98214,99838,-0.174142,0.456371,0.915744,2,,,,,
124766,98219,99903,-0.178145,0.453368,0.911741,2,,,,,
124806,98282,100155,-0.176143,0.451367,0.912742,2,,,,,
124846,98372,100339,-0.173141,0.453368,0.914743,2,,,,,
124886,98449,100500,-0.171139,0.451367,0.911741,2,,,,,
124926,98526,100666,-0.174142,0.452368,0.916745,2,,,,,
124966,98628,100778,-0.176143,0.448364,0.913742,2,,,,,
125006,98703,100868,-0.176143,0.449365,0.91074,2,,,,,
125046,98732,100980,-0.174142,0.450366,0.913742,2,,,,,
125086,98757,101125,-0.176143,0.446363,0.918747,2,,,,,
125126,98826,101319,-0.177144,0.445362,0.911741,2,,,,,
125166,98940,101448,-0.17214,0.451367,0.914743,2,,,,,
125206,98995,101525,-0.174142,0.451367,0.914743,2,,,,,
125246,99043,101708,-0.175142,0.450366,0.914743,2,,,,,
125286,99085,101849,-0.173141,0.453368,0.908738,2,,,,,
125327,99150,102043,-0.171139,0.448364,0.914743,2,,,,,
125367,99221,102148,-0.175142,0.45537,0.917746,2,,,,,
125407,99259,101817,-0.171139,0.452368,0.905736,2,,,,,
125446,98870,100487,-0.17214,0.440358,0.91074,2,,,,,
125487,98212,99411,-0.174142,0.446363,0.919747,2,,,,,
125527,97979,99384,-0.176143,0.451367,0.911741,2,,,,,
125567,98004,99551,-0.173141,0.445362,0.912742,2,,,,,
125607,98048,99649,-0.174142,0.445362,0.921749,2,,,,,
125647,98139,99944,-0.171139,0.449365,0.916745,2,,,,,
125687,98317,100208,-0.171139,0.448364,0.913742,2,,,,,
125728,98423,100327,-0.174142,0.445362,0.915744,2,,,,,
125768,98453,100488,-0.171139,0.446363,0.914743,2,,,,,
125807,98505,100528,-0.170138,0.449365,0.913742,2,,,,,
125847,98570,100753,-0.173141,0.444361,0.913742,2,,,,,
125887,98675,101008,-0.17214,0.449365,0.912742,2,,,,,
125927,98781,101260,-0.171139,0.450366,0.911741,2,,,,,
125967,98865,101450,-0.170138,0.449365,0.913742,2,,,,,
126007,98936,101678,-0.175142,0.445362,0.911741,2,,,,,
126354,99705,103460,-0.174142,0.461375,0.91074,2,,,,,
126388,99793,103647,-0.176143,0.459373,0.91074,2,,,,,
126428,99902,103845,-0.178145,0.466379,0.907738,2,,,,,
126467,99952,103644,-0.173141,0.459373,0.901733,2,,,,,
126507,99687,102546,-0.175142,0.451367,0.901733,2,,,,,
126547,99113,101482,-0.179146,0.461375,0.911741,2,,,,,
126587,98829,101293,-0.180146,0.457372,0.904735,2,,,,,
126628,98859,101528,-0.179146,0.45537,0.904735,2,,,,,
126668,98954,101729,-0.182148,0.460374,0.903734,2,,,,,
126708,99065,102022,-0.183149,0.465378,0.905736,2,,,,,
126747,99232,102421,-0.177144,0.461375,0.896729,2,,,,,
126788,99358,102629,-0.176143,0.462376,0.89873,2,,,,,
126828,99406,102700,-0.178145,0.46738,0.89873,2,,,,,
126868,99424,102767,-0.180146,0.466379,0.899731,2,,,,,
126908,99467,102830,-0.179146,0.465378,0.901733,2,,,,,
126949,99524,102990,-0.180146,0.46738,0.905736,2,,,,,
126989,99607,103209,-0.175142,0.46738,0.904735,2,,,,,
127029,99685,103449,-0.176143,0.46738,0.904735,2,,,,,
127068,99744,103671,-0.179146,0.465378,0.903734,2,,,,,
127108,99849,103806,-0.182148,0.464377,0.903734,2,,,,,
127149,99918,103969,-0.178145,0.463377,0.903734,2,,,,,
127188,100006,104135,-0.179146,0.466379,0.902733,2,,,,,
127228,100064,104272,-0.178145,0.462376,0.905736,2,,,,,
127268,100091,104481,-0.180146,0.459373,0.902733,2,,,,,
127309,100176,104636,-0.182148,0.461375,0.908738,2,,,,,
127349,100210,104815,-0.180146,0.463377,0.903734,2,,,,,
127389,100292,105003,-0.180146,0.463377,0.907738,2,,,,,
127429,100359,105091,-0.178145,0.470382,0.901733,2,,,,,
127469,100377,104795,-0.176143,0.457372,0.899731,2,,,,,
127509,100062,103767,-0.176143,0.45537,0.909739,2,,,,,
127549,99583,102682,-0.177144,0.459373,0.911741,2,,,,,
127589,99262,102217,-0.175142,0.45537,0.904735,2,,,,,
127628,99193,102189,-0.174142,0.450366,0.905736,2,,,,,
127668,99229,102268,-0.174142,0.451367,0.907738,2,,,,,
127709,99247,102518,-0.177144,0.45537,0.908738,2,,,,,
127749,99332,102719,-0.175142,0.45537,0.907738,2,,,,,
127789,99424,102740,-0.173141,0.452368,0.905736,2,,,,,
127829,99461,102834,-0.175142,0.451367,0.908738,2,,,,,
127869,99479,102865,-0.176143,0.454369,0.909739,2,,,,,
127910,99512,102993,-0.178145,0.451367,0.908738,2,,,,,
127949,99546,103207,-0.178145,0.451367,0.907738,2,,,,,
127989,99642,103343,-0.175142,0.449365,0.91074,2,,,,,
128029,99740,103511,-0.176143,0.449365,0.912742,2,,,,,
128069,99758,103719,-0.173141,0.449365,0.915744,2,,,,,
128110,99887,103872,-0.176143,0.450366,0.911741,2,,,,,
128150,99946,104019,-0.177144,0.445362,0.91074,2,,,,,
128190,100006,104178,-0.177144,0.451367,0.909739,2,,,,,
128229,100038,104275,-0.170138,0.452368,0.912742,2,,,,,
128270,100095,104376,-0.175142,0.45537,0.913742,2,,,,,
128310,100112,104552,-0.171139,0.453368,0.912742,2,,,,,
128546,100093,103874,-0.173141,0.440358,0.907738,2,,,,,
128570,99584,102628,-0.175142,0.449365,0.920748,2,,,,,
128610,99123,101840,-0.175142,0.447364,0.913742,2,,,,,
128649,98974,101662,-0.173141,0.440358,0.911741,2,,,,,
128690,98969,101676,-0.170138,0.445362,0.916745,2,,,,,
128730,99008,101788,-0.17214,0.451367,0.921749,2,,,,,
128769,99121,102059,-0.173141,0.448364,0.920748,2,,,,,
128810,99172,102220,-0.174142,0.446363,0.913742,2,,,,,
128850,99198,102242,-0.174142,0.449365,0.91074,2,,,,,
128890,99249,102283,-0.175142,0.451367,0.913742,2,,,,,
128930,99315,102409,-0.173141,0.450366,0.916745,2,,,,,
128970,99401,102610,-0.176143,0.446363,0.915744,2,,,,,
129010,99451,102793,-0.173141,0.449365,0.913742,2,,,,,
129050,99495,102973,-0.173141,0.448364,0.911741,2,,,,,
129090,99616,103243,-0.174142,0.448364,0.911741,2,,,,,
129131,99754,103450,-0.174142,0.45537,0.915744,2,,,,,
129170,99853,103589,-0.176143,0.452368,0.905736,2,,,,,
129210,99886,103763,-0.175142,0.450366,0.91074,2,,,,,
129250,99963,103902,-0.175142,0.448364,0.913742,2,,,,,
129291,99988,104057,-0.17214,0.452368,0.917746,2,,,,,
129331,100090,104260,-0.178145,0.45537,0.91074,2,,,,,
129371,100179,104479,-0.175142,0.449365,0.91074,2,,,,,
129411,100254,104704,-0.174142,0.45537,0.915744,2,,,,,
129451,100337,104937,-0.176143,0.452368,0.911741,2,,,,,
129491,100412,105163,-0.177144,0.456371,0.914743,2,,,,,
129531,100480,105263,-0.175142,0.460374,0.903734,2,,,,,
129571,100404,104655,-0.171139,0.450366,0.903734,2,,,,,
129611,99966,103385,-0.171139,0.45537,0.914743,2,,,,,
129651,99471,102340,-0.178145,0.456371,0.912742,2,,,,,
129691,99213,102058,-0.180146,0.452368,0.904735,2,,,,,
129731,99172,102142,-0.175142,0.452368,0.906737,2,,,,,
129771,99236,102300,-0.177144,0.459373,0.909739,2,,,,,
129811,99355,102573,-0.176143,0.463377,0.912742,2,,,,,
129850,99464,102855,-0.178145,0.461375,0.907738,2,,,,,
129891,99569,102940,-0.176143,0.462376,0.906737,2,,,,,
129931,99607,102978,-0.178145,0.465378,0.901733,2,,,,,
129971,99641,103091,-0.180146,0.469381,0.900732,2,,,,,
130011,99696,103233,-0.178145,0.466379,0.905736,2,,,,,
130051,99790,103444,-0.179146,0.465378,0.900732,2,,,,,
130091,99856,103642,-0.181147,0.466379,0.902733,2,,,,,
130131,99925,103845,-0.175142,0.465378,0.902733,2,,,,,
130171,99997,103987,-0.178145,0.465378,0.904735,2,,,,,
130211,100062,104028,-0.179146,0.46738,0.906737,2,,,,,
130252,100119,104175,-0.177144,0.463377,0.907738,2,,,,,
130291,100177,104256,-0.176143,0.463377,0.905736,2,,,,,
130331,100138,104331,-0.179146,0.461375,0.906737,2,,,,,
130371,100183,104422,-0.176143,0.462376,0.906737,2,,,,,
130412,100260,104485,-0.179146,0.461375,0.906737,2,,,,,
130452,100289,104599,-0.180146,0.465378,0.902733,2,,,,,
130492,100335,104757,-0.176143,0.460374,0.91074,2,,,,,
130628,100054,103215,-0.173141,0.449365,0.907738,2,,,,,
130652,99386,101807,-0.177144,0.458372,0.911741,2,,,,,
130692,98991,101367,-0.178145,0.457372,0.907738,2,,,,,
130732,98957,101481,-0.174142,0.454369,0.904735,2,,,,,
130771,99060,101596,-0.175142,0.454369,0.911741,2,,,,,
130811,99108,101777,-0.17214,0.45537,0.911741,2,,,,,
130852,99223,102017,-0.178145,0.457372,0.907738,2,,,,,
130891,99289,102056,-0.175142,0.452368,0.904735,2,,,,,
130931,99268,101984,-0.17214,0.460374,0.908738,2,,,,,
130971,99241,101990,-0.176143,0.45537,0.91074,2,,,,,
131013,99268,102112,-0.175142,0.449365,0.912742,2,,,,,
131052,99341,102279,-0.175142,0.45537,0.91074,2,,,,,
131092,99405,102422,-0.171139,0.45537,0.912742,2,,,,,
131133,99482,102573,-0.175142,0.457372,0.91074,2,,,,,
131173,99544,102740,-0.175142,0.454369,0.908738,2,,,,,
131213,99611,102856,-0.177144,0.450366,0.913742,2,,,,,
131252,99649,102962,-0.175142,0.452368,0.915744,2,,,,,
131292,99688,103095,-0.176143,0.452368,0.912742,2,,,,,
131332,99749,103216,-0.176143,0.453368,0.91074,2,,,,,
131373,99794,103297,-0.17214,0.452368,0.917746,2,,,,,
131413,99813,103420,-0.175142,0.454369,0.916745,2,,,,,
131452,99918,103504,-0.175142,0.449365,0.915744,2,,,,,
131492,99927,103533,-0.176143,0.454369,0.913742,2,,,,,
131532,99964,103718,-0.173141,0.449365,0.915744,2,,,,,
131573,100038,103816,-0.177144,0.458372,0.911741,2,,,,,
131613,100037,103561,-0.174142,0.445362,0.904735,2,,,,,
131653,99704,102205,-0.177144,0.441359,0.905736,2,,,,,
131693,98973,100782,-0.175142,0.452368,0.915744,2,,,,,
131733,98577,100434,-0.173141,0.449365,0.908738,2,,,,,
131773,98549,100595,-0.171139,0.442359,0.91074,2,,,,,
131813,98624,100630,-0.168137,0.447364,0.913742,2,,,,,
131853,98635,100804,-0.17214,0.457372,0.917746,2,,,,,
131893,98759,101124,-0.176143,0.451367,0.912742,2,,,,,
131933,98914,101267,-0.174142,0.444361,0.908738,2,,,,,
131973,98969,101294,-0.173141,0.451367,0.915744,2,,,,,
132013,98980,101272,-0.173141,0.452368,0.913742,2,,,,,
132053,98978,101372,-0.171139,0.448364,0.911741,2,,,,,
132093,98975,101547,-0.17214,0.445362,0.915744,2,,,,,
132133,99076,101698,-0.174142,0.453368,0.912742,2,,,,,
132173,99166,101836,-0.175142,0.448364,0.912742,2,,,,,
132213,99218,101942,-0.177144,0.447364,0.91074,2,,,,,
132254,99296,102138,-0.173141,0.450366,0.915744,2,,,,,
132294,99342,102228,-0.176143,0.450366,0.912742,2,,,,,
132333,99370,102293,-0.176143,0.447364,0.912742,2,,,,,
132374,99404,102443,-0.174142,0.451367,0.906737,2,,,,,
132413,99475,102536,-0.173141,0.452368,0.907738,2,,,,,
132454,99535,102648,-0.173141,0.452368,0.91074,2,,,,,
132493,99585,102769,-0.176143,0.452368,0.908738,2,,,,,
132533,99661,102925,-0.176143,0.456371,0.909739,2,,,,,
132573,99729,103084,-0.178145,0.452368,0.914743,2,,,,,
133156,99240,102105,-0.175142,0.464377,0.900732,2,,,,,
133194,99345,102291,-0.178145,0.463377,0.902733,2,,,,,
133235,99472,102528,-0.177144,0.463377,0.900732,2,,,,,
133274,99593,102786,-0.176143,0.469381,0.89873,2,,,,,
133314,99656,102985,-0.177144,0.468381,0.89873,2,,,,,
133355,99737,103166,-0.179146,0.46738,0.897729,2,,,,,
133394,99781,103284,-0.182148,0.470382,0.900732,2,,,,,
133434,99886,103444,-0.181147,0.471383,0.895728,2,,,,,
133474,99944,103581,-0.182148,0.473385,0.897729,2,,,,,
133515,100002,103700,-0.183149,0.473385,0.896729,2,,,,,
133554,100067,103822,-0.18515,0.477388,0.889723,2,,,,,
133594,100106,103940,-0.183149,0.472384,0.893726,2,,,,,
133634,100115,104006,-0.183149,0.48039,0.894727,2,,,,,
133674,100134,103743,-0.183149,0.472384,0.892725,2,,,,,
133714,99787,102330,-0.18515,0.468381,0.89873,2,,,,,
133755,99083,101167,-0.18515,0.476387,0.907738,2,,,,,
133795,98815,101047,-0.18415,0.472384,0.896729,2,,,,,
133835,98853,101209,-0.182148,0.468381,0.901733,2,,,,,
133875,98908,101335,-0.183149,0.46738,0.902733,2,,,,,
133915,99015,101606,-0.182148,0.472384,0.896729,2,,,,,
133955,99117,101829,-0.183149,0.46738,0.89873,2,,,,,
133995,99189,101796,-0.179146,0.464377,0.89873,2,,,,,
134035,99102,101695,-0.180146,0.466379,0.902733,2,,,,,
134075,99106,101693,-0.180146,0.471383,0.89873,2,,,,,
134115,99146,101751,-0.183149,0.463377,0.899731,2,,,,,
134156,99167,101915,-0.179146,0.464377,0.901733,2,,,,,
134195,99211,102026,-0.180146,0.460374,0.900732,2,,,,,
134235,99293,102170,-0.177144,0.461375,0.901733,2,,,,,
134275,99375,102276,-0.175142,0.461375,0.902733,2,,,,,
134315,99419,102363,-0.179146,0.460374,0.902733,2,,,,,
134355,99473,102486,-0.182148,0.458372,0.904735,2,,,,,
134395,99507,102564,-0.179146,0.459373,0.907738,2,,,,,
134435,99534,102627,-0.180146,0.459373,0.911741,2,,,,,
134475,99581,102725,-0.179146,0.459373,0.911741,2,,,,,
134515,99614,102797,-0.179146,0.458372,0.900732,2,,,,,
134555,99644,102932,-0.179146,0.464377,0.904735,2,,,,,
134596,99675,103100,-0.179146,0.457372,0.903734,2,,,,,
134636,99689,103140,-0.180146,0.471383,0.904735,2,,,,,
134675,99697,102897,-0.175142,0.463377,0.899731,2,,,,,
134715,99417,101600,-0.174142,0.451367,0.899731,2,,,,,
134755,98756,100320,-0.176143,0.453368,0.911741,2,,,,,
134796,98350,100016,-0.176143,0.45537,0.913742,2,,,,,
134836,98378,100083,-0.180146,0.451367,0.913742,2,,,,,
134876,98426,100156,-0.17214,0.452368,0.911741,2,,,,,
134916,98449,100306,-0.176143,0.456371,0.912742,2,,,,,
134956,98560,100668,-0.17214,0.45537,0.915744,2,,,,,
134996,98687,100774,-0.173141,0.447364,0.907738,2,,,,,
135036,98742,100781,-0.174142,0.447364,0.909739,2,,,,,
135075,98750,100790,-0.171139,0.454369,0.91074,2,,,,,
135115,98744,100811,-0.171139,0.451367,0.913742,2,,,,,
135838,98744,100118,-0.175142,0.448364,0.914743,2,,,,,
135876,98234,99506,-0.174142,0.454369,0.916745,2,,,,,
135916,98110,99499,-0.174142,0.446363,0.91074,2,,,,,
135957,98168,99671,-0.167136,0.444361,0.909739,2,,,,,
135996,98231,99818,-0.171139,0.447364,0.913742,2,,,,,
136036,98268,100078,-0.171139,0.452368,0.918747,2,,,,,
136077,98390,100312,-0.17214,0.450366,0.914743,2,,,,,
136117,98495,100390,-0.175142,0.445362,0.911741,2,,,,,
136158,98534,100379,-0.173141,0.449365,0.91074,2,,,,,
136197,98545,100448,-0.173141,0.449365,0.911741,2,,,,,
136237,98619,100623,-0.176143,0.449365,0.912742,2,,,,,
136277,98695,100802,-0.176143,0.448364,0.91074,2,,,,,
136317,98784,101021,-0.173141,0.451367,0.917746,2,,,,,
136357,98833,101171,-0.174142,0.457372,0.917746,2,,,,,
136397,98903,101321,-0.173141,0.446363,0.913742,2,,,,,
136437,98959,101500,-0.171139,0.451367,0.911741,2,,,,,
136477,99044,101633,-0.171139,0.449365,0.908738,2,,,,,
136517,99081,101736,-0.173141,0.451367,0.909739,2,,,,,
136557,99161,101826,-0.174142,0.451367,0.91074,2,,,,,
136597,99221,101947,-0.176143,0.453368,0.91074,2,,,,,
136637,99269,102082,-0.176143,0.453368,0.91074,2,,,,,
136677,99356,102265,-0.177144,0.453368,0.912742,2,,,,,
136717,99387,102394,-0.174142,0.45537,0.911741,2,,,,,
136757,99460,102535,-0.170138,0.45537,0.912742,2,,,,,
136797,99510,102577,-0.175142,0.463377,0.908738,2,,,,,
136837,99494,102249,-0.176143,0.456371,0.899731,2,,,,,
136877,99062,100746,-0.174142,0.449365,0.901733,2,,,,,
136917,98348,99657,-0.178145,0.458372,0.91074,2,,,,,
136958,98052,99511,-0.178145,0.457372,0.909739,2,,,,,
136998,98088,99625,-0.176143,0.45537,0.906737,2,,,,,
137037,98168,99774,-0.176143,0.461375,0.907738,2,,,,,
137078,98232,100030,-0.175142,0.462376,0.908738,2,,,,,
137118,98358,100312,-0.174142,0.461375,0.906737,2,,,,,
137158,98455,100460,-0.178145,0.461375,0.906737,2,,,,,
137198,98495,100539,-0.181147,0.460374,0.901733,2,,,,,
137239,98558,100591,-0.180146,0.462376,0.900732,2,,,,,
137278,98621,100811,-0.181147,0.465378,0.903734,2,,,,,
137319,98757,101159,-0.182148,0.464377,0.904735,2,,,,,
137359,98907,101430,-0.18415,0.464377,0.902733,2,,,,,
137399,98984,101571,-0.183149,0.469381,0.900732,2,,,,,
137438,99053,101811,-0.183149,0.470382,0.903734,2,,,,,
137478,99150,102017,-0.179146,0.471383,0.900732,2,,,,,
137518,99199,102138,-0.177144,0.471383,0.894727,2,,,,,
137558,99241,102240,-0.181147,0.472384,0.897729,2,,,,,
137599,99349,102401,-0.18415,0.469381,0.903734,2,,,,,
137638,99376,102521,-0.18415,0.474385,0.895728,2,,,,,
137678,99406,102627,-0.183149,0.469381,0.892725,2,,,,,
137719,99469,102690,-0.18415,0.473385,0.891725,2,,,,,
137758,99534,102792,-0.183149,0.468381,0.89873,2,,,,,
137799,99572,102856,-0.182148,0.476387,0.897729,2,,,,,
137909,99201,101252,-0.180146,0.457372,0.89873,2,,,,,
137939,98566,100182,-0.183149,0.461375,0.907738,2,,,,,
137979,98327,100160,-0.183149,0.464377,0.901733,2,,,,,
138019,98378,100350,-0.181147,0.464377,0.896729,2,,,,,
138059,98454,100513,-0.18415,0.461375,0.904735,2,,,,,
138099,98539,100730,-0.180146,0.463377,0.912742,2,,,,,
138139,98714,101001,-0.180146,0.462376,0.906737,2,,,,,
138179,98764,100979,-0.177144,0.459373,0.907738,2,,,,,
138218,98719,100880,-0.175142,0.452368,0.909739,2,,,,,
138259,98643,100806,-0.176143,0.456371,0.905736,2,,,,,
138300,98685,100957,-0.180146,0.456371,0.908738,2,,,,,
138339,98798,101172,-0.173141,0.454369,0.907738,2,,,,,
138379,98835,101276,-0.179146,0.454369,0.908738,2,,,,,
138419,98843,101402,-0.177144,0.456371,0.907738,2,,,,,
138459,98904,101524,-0.176143,0.456371,0.906737,2,,,,,
138499,98958,101543,-0.180146,0.460374,0.907738,2,,,,,
138539,99017,101692,-0.178145,0.458372,0.908738,2,,,,,
138579,99110,101835,-0.180146,0.458372,0.906737,2,,,,,
138619,99162,101884,-0.176143,0.457372,0.908738,2,,,,,
138659,99107,101972,-0.173141,0.45537,0.905736,2,,,,,
138700,99201,102098,-0.175142,0.45537,0.909739,2,,,,,
138740,99243,102119,-0.175142,0.45537,0.913742,2,,,,,
138780,99265,102243,-0.174142,0.456371,0.913742,2,,,,,
138819,99350,102414,-0.175142,0.456371,0.909739,2,,,,,
138859,99400,102354,-0.173141,0.461375,0.909739,2,,,,,
138899,99260,101585,-0.177144,0.447364,0.901733,2,,,,,
