TimeStamp,IR,RED,X,Y,Z,Heart Rate,Respiration Rate,SPO2,Error Rate,(Window Size)
396172,116963,107399,0.03,-0.03,1.03,,,,,
396212,117193,107476,0.03,-0.03,1.04,,,,,
396281,117291,107539,0.03,-0.03,1.04,,,,,
396349,117450,107637,0.02,-0.03,1.04,,,,,
396419,117580,107659,0.03,-0.03,1.04,,,,,
396490,117735,107690,0.03,-0.03,1.04,,,,,
396558,117667,107579,0.03,-0.03,1.03,,,,,
397636,117058,107328,0.03,-0.03,1.03,,,,,
397686,115916,107075,0.03,-0.03,1.03,,,,,
397725,116058,107103,0.03,-0.03,1.03,,,,,
397768,116153,107164,0.03,-0.02,1.03,,,,,
397816,116158,107144,0.03,-0.02,1.03,,,,,
397905,116110,107137,0.03,-0.03,1.04,,,,,
397966,116271,107256,0.03,-0.03,1.04,,,,,
398026,116392,107280,0.03,-0.03,1.03,,,,,
398095,116653,107354,0.03,-0.03,1.04,,,,,
398165,116742,107424,0.03,-0.03,1.04,,,,,
398234,116938,107529,0.03,-0.02,1.03,,,,,
398305,117002,107537,0.03,-0.03,1.03,,,,,
398376,117258,107622,0.03,-0.03,1.03,,,,,
398446,116622,107208,0.03,-0.03,1.04,,,,,
399376,115830,106964,0.03,-0.03,1.04,,,,,
399426,115277,106777,0.03,-0.03,1.04,,,,,
399467,114998,106747,0.03,-0.02,1.03,,,,,
399512,114992,106730,0.03,-0.03,1.04,,,,,
399562,115057,106812,0.02,-0.02,1.03,,,,,
399627,115312,106873,0.03,-0.03,1.04,,,,,
399696,115346,106885,0.03,-0.03,1.04,,,,,
399766,115331,106873,0.03,-0.03,1.04,,,,,
399838,115548,107009,0.03,-0.03,1.04,,,,,
399921,115808,107084,0.03,-0.02,1.03,,,,,
400007,116033,107177,0.03,-0.02,1.03,,,,,
400048,116108,107200,0.03,-0.03,1.03,,,,,
400136,116272,107290,0.03,-0.02,1.04,,,,,
400185,116354,107341,0.02,-0.03,1.03,,,,,
400255,116556,107365,0.03,-0.03,1.03,,,,,
400991,116083,107266,0.03,-0.03,1.04,,,,,
401039,116162,107265,0.03,-0.03,1.04,,,,,
401112,116348,107352,0.03,-0.02,1.03,,,,,
401150,116447,107390,0.03,-0.02,1.04,,,,,
401194,116371,107241,0.03,-0.03,1.03,,,,,
401257,115650,106882,0.03,-0.03,1.04,,,,,
401331,114536,106610,0.03,-0.03,1.04,,,,,
401398,114557,106645,0.03,-0.03,1.03,,,,,
401469,114884,106749,0.03,-0.03,1.04,,,,,
401538,114915,106765,0.03,-0.03,1.03,,,,,
401609,114966,106849,0.03,-0.03,1.04,,,,,
401679,115100,106885,0.02,-0.03,1.03,,,,,
401747,115369,107005,0.03,-0.03,1.03,,,,,
401816,115576,107058,0.03,-0.03,1.04,,,,,
401885,115666,107114,0.03,-0.03,1.03,,,,,
401959,115901,107205,0.03,-0.02,1.04,,,,,
402025,115979,107227,0.03,-0.03,1.04,,,,,
402096,116262,107325,0.03,-0.02,1.03,,,,,
402169,116179,107197,0.03,-0.03,1.03,,,,,
402235,114387,106574,0.03,-0.02,1.04,,,,,
402308,114306,106551,0.03,-0.03,1.03,,,,,
402374,114422,106641,0.03,-0.03,1.03,,,,,
403107,115130,106758,0.03,-0.03,1.03,,,,,
403203,114031,106513,0.03,-0.03,1.03,,,,,
403407,114348,106641,0.03,-0.03,1.04,,,,,
403539,114580,106722,0.03,-0.03,1.04,,,,,
403681,115241,107017,0.03,-0.02,1.03,,,,,
403752,115405,107068,0.03,-0.02,1.04,,,,,
403790,115506,107091,0.03,-0.02,1.04,,,,,
403832,115583,107151,0.02,-0.03,1.04,,,,,
403883,115703,107184,0.03,-0.03,1.04,,,,,
403951,115911,107293,0.03,-0.03,1.04,,,,,
404030,116011,107265,0.03,-0.02,1.02,,,,,
404093,114243,106519,0.02,-0.02,1.03,,,,,
404471,114422,106712,0.03,-0.03,1.03,,,,,
404509,114601,106763,0.03,-0.03,1.03,,,,,
404553,114728,106836,0.03,-0.03,1.03,,,,,
404603,114847,106879,0.02,-0.03,1.04,,,,,
404672,115053,106957,0.03,-0.03,1.04,,,,,
404753,115205,107019,0.03,-0.03,1.03,,,,,
404819,115320,107069,0.03,-0.03,1.04,,,,,
404886,115520,107117,0.03,-0.03,1.03,,,,,
405250,114015,106567,0.03,-0.03,1.03,,,,,
405292,114162,106578,0.03,-0.03,1.03,,,,,
405330,114156,106555,0.03,-0.03,1.03,,,,,
406532,114531,106738,0.03,-0.03,1.04,,,,,
406572,114656,106787,0.03,-0.02,1.04,,,,,
406614,114772,106808,0.03,-0.02,1.03,,,,,
406660,114851,106887,0.03,-0.02,1.04,,,,,
406732,114942,106899,0.03,-0.03,1.03,,,,,
406800,115182,106965,0.03,-0.02,1.04,,,,,
406875,115308,107030,0.03,-0.02,1.04,,,,,
406940,115528,107025,0.03,-0.02,1.04,,,,,
407059,114903,106639,0.03,-0.03,1.04,,,,,
407114,113331,106251,0.03,-0.03,1.03,,,,,
407961,113430,106273,0.03,-0.03,1.03,,,,,
408013,113221,106085,0.03,-0.02,1.04,,,,,
408063,113016,106054,0.03,-0.02,1.04,,,,,
408092,113122,106086,0.02,-0.02,1.03,,,,,
408154,113237,106134,0.03,-0.03,1.04,,,,,
408215,113435,106229,0.02,-0.03,1.03,,,,,
408283,113532,106217,0.03,-0.03,1.03,,,,,
408363,113590,106275,0.03,-0.02,1.04,,,,,
408422,113760,106338,0.03,-0.03,1.03,,,,,
408491,114064,106485,0.03,-0.02,1.04,,,,,
408561,114288,106542,0.03,-0.03,1.03,,,,,
408633,114464,106606,0.03,-0.02,1.04,,,,,
408702,114529,106624,0.03,-0.03,1.04,,,,,
408773,114798,106730,0.03,-0.02,1.03,,,,,
408842,114885,106793,0.03,-0.02,1.03,,,,,
408912,114870,106550,0.03,-0.02,1.03,,,,,
408980,113857,106135,0.03,-0.02,1.03,,,,,
409050,112732,105885,0.03,-0.03,1.03,,,,,
409127,112899,105940,0.03,-0.03,1.03,,,,,
409193,113193,106101,0.03,-0.03,1.03,,,,,
409265,113235,106065,0.03,-0.02,1.03,,,,,
410237,113193,106050,0.03,-0.03,1.04,,,,,
410275,112846,105889,0.03,-0.03,1.03,,,,,
410316,112893,105943,0.03,-0.03,1.03,,,,,
410354,113022,105975,0.03,-0.02,1.04,,,,,
410403,113208,106066,0.03,-0.03,1.04,,,,,
410478,113469,106193,0.03,-0.02,1.03,,,,,
410545,113582,106214,0.03,-0.02,1.03,,,,,
410617,113823,106301,0.03,-0.03,1.03,,,,,
410683,113890,106338,0.03,-0.03,1.04,,,,,
410770,114142,106435,0.02,-0.03,1.03,,,,,
410873,114261,106323,0.03,-0.03,1.03,,,,,
410939,113320,105855,0.03,-0.02,1.03,,,,,
411959,111885,105538,0.03,-0.03,1.03,,,,,
412000,111895,105565,0.03,-0.03,1.03,,,,,
412037,112017,105600,0.03,-0.03,1.04,,,,,
412084,112134,105694,0.03,-0.03,1.04,,,,,
412156,112400,105772,0.03,-0.02,1.04,,,,,
412243,112383,105726,0.03,-0.03,1.04,,,,,
412304,112483,105816,0.03,-0.03,1.03,,,,,
412384,112799,105947,0.03,-0.02,1.03,,,,,
412433,112961,106017,0.03,-0.02,1.04,,,,,
412505,113189,106081,0.03,-0.03,1.03,,,,,
412574,113241,106122,0.03,-0.03,1.03,,,,,
412655,113449,106200,0.03,-0.02,1.03,,,,,
412714,113549,106273,0.03,-0.02,1.03,,,,,
412782,113824,106396,0.03,-0.02,1.03,,,,,
412879,112140,105556,0.03,-0.03,1.04,,,,,
412936,111706,105489,0.02,-0.03,1.03,,,,,
413014,112009,105661,0.03,-0.03,1.04,,,,,
413061,112226,105722,0.03,-0.03,1.03,,,,,
413132,112384,105765,0.03,-0.02,1.03,,,,,
413202,112304,105748,0.03,-0.03,1.03,,,,,
413271,112397,105816,0.03,-0.02,1.03,,,,,
413340,112751,105964,0.03,-0.02,1.04,,,,,
413410,113022,106077,0.03,-0.02,1.03,,,,,
413479,113232,106139,0.03,-0.02,1.03,,,,,
414308,113298,106168,0.03,-0.03,1.03,,,,,
414358,112770,105971,0.03,-0.02,1.04,,,,,
414395,112858,106007,0.03,-0.03,1.04,,,,,
414452,112959,106044,0.03,-0.03,1.04,,,,,
414487,113049,106101,0.03,-0.03,1.04,,,,,
414577,113144,106147,0.02,-0.02,1.03,,,,,
414625,113425,106248,0.03,-0.03,1.03,,,,,
414697,113544,106324,0.03,-0.03,1.03,,,,,
414764,112551,105663,0.03,-0.03,1.03,,,,,
414836,111276,105357,0.03,-0.02,1.03,,,,,
414904,111357,105418,0.03,-0.03,1.04,,,,,
414984,111628,105543,0.03,-0.02,1.03,,,,,
415044,111886,105596,0.03,-0.03,1.03,,,,,
415118,111851,105578,0.03,-0.03,1.03,,,,,
415182,112105,105723,0.03,-0.03,1.03,,,,,
415252,112264,105800,0.03,-0.03,1.03,,,,,
415322,112589,105927,0.03,-0.03,1.03,,,,,
415407,112703,105962,0.03,-0.03,1.03,,,,,
415466,112934,106043,0.03,-0.02,1.04,,,,,
415554,113000,106084,0.03,-0.03,1.03,,,,,
415601,113287,106181,0.03,-0.02,1.04,,,,,
415671,113411,106241,0.03,-0.03,1.04,,,,,
415741,111706,105400,0.03,-0.03,1.04,,,,,
415814,111261,105341,0.02,-0.02,1.04,,,,,
415888,111586,105526,0.03,-0.03,1.03,,,,,
415957,111998,105655,0.03,-0.03,1.04,,,,,
416020,111972,105635,0.03,-0.03,1.04,,,,,
416092,111962,105647,0.03,-0.03,1.04,,,,,
416165,112128,105741,0.03,-0.03,1.04,,,,,
416229,112561,105895,0.03,-0.03,1.03,,,,,
417400,113065,106112,0.03,-0.03,1.03,,,,,
417443,113203,106169,0.03,-0.03,1.03,,,,,
417480,113343,106211,0.03,-0.03,1.03,,,,,
417530,113318,106050,0.03,-0.03,1.03,,,,,
417604,111363,105274,0.03,-0.03,1.03,,,,,
417686,111048,105229,0.03,-0.02,1.03,,,,,
417780,111557,105483,0.03,-0.02,1.03,,,,,
417818,111725,105516,0.03,-0.03,1.04,,,,,
417882,111706,105515,0.03,-0.03,1.04,,,,,
418504,112281,105516,0.03,-0.02,1.04,,,,,
418538,111336,105246,0.03,-0.03,1.04,,,,,
418578,111101,105244,0.03,-0.03,1.04,,,,,
418664,111229,105333,0.03,-0.02,1.04,,,,,
418731,111799,105518,0.03,-0.03,1.03,,,,,
418771,111892,105530,0.03,-0.03,1.03,,,,,
418837,111825,105510,0.03,-0.03,1.03,,,,,
418907,111993,105614,0.03,-0.02,1.03,,,,,
418977,112168,105700,0.03,-0.02,1.03,,,,,
419046,112603,105874,0.03,-0.03,1.03,,,,,
419118,112807,105966,0.03,-0.02,1.03,,,,,
419191,112886,105982,0.03,-0.03,1.04,,,,,
419255,113067,106088,0.03,-0.02,1.03,,,,,
419326,113301,106190,0.03,-0.03,1.04,,,,,
419398,112444,105551,0.02,-0.03,1.03,,,,,
419465,111364,105161,0.03,-0.02,1.03,,,,,
419535,111062,105234,0.03,-0.02,1.04,,,,,
419605,111360,105343,0.03,-0.03,1.03,,,,,
419679,111686,105444,0.03,-0.03,1.03,,,,,
419777,111676,105473,0.03,-0.03,1.04,,,,,
419841,112001,105601,0.03,-0.03,1.03,,,,,
419888,112172,105651,0.03,-0.02,1.03,,,,,
419971,112339,105734,0.03,-0.02,1.04,,,,,
420967,112687,105830,0.03,-0.02,1.03,,,,,
421041,112882,105916,0.03,-0.03,1.03,,,,,
421080,113004,105979,0.03,-0.02,1.03,,,,,
421123,113126,106021,0.03,-0.03,1.04,,,,,
421188,113014,105782,0.03,-0.03,1.04,,,,,
421241,111054,104995,0.03,-0.02,1.03,,,,,
421327,110866,105037,0.03,-0.03,1.03,,,,,
422359,111851,105378,0.03,-0.03,1.04,,,,,
422451,111790,105370,0.03,-0.03,1.03,,,,,
422501,112025,105531,0.03,-0.03,1.04,,,,,
422566,112250,105602,0.03,-0.03,1.04,,,,,
422622,112564,105748,0.02,-0.03,1.03,,,,,
422667,112707,105786,0.03,-0.03,1.03,,,,,
422760,112959,105884,0.03,-0.03,1.03,,,,,
422800,113074,105935,0.03,-0.02,1.04,,,,,
422847,113191,105966,0.03,-0.03,1.04,,,,,
422911,113013,105716,0.03,-0.02,1.04,,,,,
422989,111258,105076,0.03,-0.03,1.04,,,,,
423065,111298,105193,0.03,-0.02,1.03,,,,,
423129,111509,105296,0.03,-0.03,1.03,,,,,
423254,111808,105355,0.02,-0.03,1.03,,,,,
423281,111840,105396,0.03,-0.03,1.04,,,,,
423331,111989,105466,0.03,-0.02,1.03,,,,,
423401,112181,105577,0.03,-0.02,1.04,,,,,
423473,112599,105719,0.03,-0.03,1.03,,,,,
423548,112834,105811,0.03,-0.02,1.03,,,,,
424568,111318,105177,0.03,-0.03,1.03,,,,,
425533,111456,105259,0.03,-0.03,1.04,,,,,
425587,113014,105927,0.03,-0.03,1.03,,,,,
425622,113212,105983,0.03,-0.02,1.03,,,,,
425662,113403,106055,0.03,-0.02,1.03,,,,,
425714,113605,106111,0.03,-0.02,1.03,,,,,
425784,113943,106282,0.03,-0.03,1.03,,,,,
425854,114092,106298,0.03,-0.02,1.03,,,,,
425921,114384,106387,0.03,-0.02,1.03,,,,,
425994,113583,105931,0.03,-0.03,1.03,,,,,
426950,112971,105844,0.03,-0.02,1.03,,,,,
427003,114112,106227,0.03,-0.02,1.03,,,,,
427045,114163,106259,0.03,-0.03,1.03,,,,,
427088,114283,106293,0.03,-0.03,1.03,,,,,
427133,114439,106355,0.03,-0.03,1.03,,,,,
427202,114726,106467,0.03,-0.03,1.03,,,,,
427275,114891,106539,0.03,-0.03,1.03,,,,,
427343,115173,106658,0.03,-0.02,1.04,,,,,
427423,115411,106741,0.03,-0.02,1.04,,,,,
428043,115022,106627,0.03,-0.03,1.04,,,,,
428083,115156,106705,0.03,-0.03,1.04,,,,,
428132,115288,106758,0.03,-0.03,1.03,,,,,
428174,115430,106752,0.03,-0.02,1.04,,,,,
428246,115572,106826,0.03,-0.03,1.03,,,,,
428316,115834,106890,0.03,-0.03,1.03,,,,,
428384,115529,106694,0.03,-0.03,1.04,,,,,
428452,114439,106334,0.03,-0.03,1.03,,,,,
429467,114301,106314,0.03,-0.03,1.03,,,,,
429562,115077,106673,0.03,-0.03,1.04,,,,,
429695,115178,106693,0.03,-0.02,1.04,,,,,
429764,115465,106842,0.03,-0.03,1.04,,,,,
429807,115578,106883,0.03,-0.02,1.04,,,,,
429856,115694,106948,0.03,-0.03,1.04,,,,,
429902,115817,106991,0.03,-0.03,1.04,,,,,
429964,116034,107073,0.03,-0.02,1.03,,,,,
430036,116136,107128,0.02,-0.02,1.04,,,,,
430449,114803,106594,0.03,-0.03,1.03,,,,,
431334,114924,106613,0.03,-0.03,1.03,,,,,
431394,114365,106504,0.03,-0.02,1.03,,,,,
431436,114453,106592,0.03,-0.03,1.03,,,,,
432364,114578,106627,0.03,-0.02,1.03,,,,,
432408,114498,106710,0.03,-0.03,1.04,,,,,
432450,114506,106725,0.03,-0.03,1.03,,,,,
432488,114457,106710,0.03,-0.03,1.04,,,,,
432567,114601,106815,0.03,-0.03,1.04,,,,,
432626,114749,106892,0.03,-0.03,1.03,,,,,
432717,115036,106949,0.03,-0.03,1.04,,,,,
433634,115247,107065,0.03,-0.03,1.04,,,,,
433666,115228,107161,0.03,-0.03,1.03,,,,,
433707,115313,107180,0.02,-0.03,1.03,,,,,
433767,115410,107235,0.03,-0.03,1.04,,,,,
433840,115122,106880,0.03,-0.03,1.04,,,,,
433916,113327,106299,0.03,-0.02,1.03,,,,,
433946,113172,106295,0.03,-0.03,1.03,,,,,
434008,113259,106364,0.03,-0.02,1.04,,,,,
434076,113561,106505,0.03,-0.03,1.04,,,,,
434149,113743,106520,0.03,-0.03,1.03,,,,,
434219,113718,106547,0.03,-0.02,1.03,,,,,
434298,113880,106685,0.03,-0.03,1.03,,,,,
434355,114292,106824,0.03,-0.03,1.03,,,,,
434432,114542,106936,0.03,-0.03,1.03,,,,,
435170,114076,106774,0.03,-0.03,1.04,,,,,
435207,114257,106817,0.03,-0.03,1.03,,,,,
435251,114428,106918,0.02,-0.03,1.03,,,,,
435311,114610,106986,0.03,-0.03,1.03,,,,,
435377,114752,107010,0.03,-0.02,1.04,,,,,
435450,115066,107147,0.03,-0.03,1.04,,,,,
435511,115315,107226,0.03,-0.03,1.03,,,,,
435578,115432,107262,0.03,-0.02,1.03,,,,,
435653,115676,107385,0.03,-0.03,1.04,,,,,
435727,114915,106827,0.03,-0.02,1.04,,,,,
435791,114063,106589,0.03,-0.02,1.03,,,,,
435857,113876,106594,0.03,-0.03,1.04,,,,,
435926,114021,106689,0.03,-0.03,1.04,,,,,
435996,114339,106783,0.02,-0.02,1.03,,,,,
436092,114384,106845,0.03,-0.02,1.04,,,,,
436147,114540,106880,0.03,-0.03,1.04,,,,,
436206,114709,106941,0.03,-0.03,1.03,,,,,
436275,115068,107094,0.03,-0.03,1.04,,,,,
436345,115219,107143,0.03,-0.03,1.03,,,,,
437230,115444,107172,0.03,-0.02,1.03,,,,,
437271,115567,107178,0.03,-0.03,1.03,,,,,
437311,115676,107217,0.03,-0.03,1.03,,,,,
437371,115750,107273,0.03,-0.02,1.03,,,,,
437429,115746,107109,0.03,-0.03,1.03,,,,,
437509,115028,106729,0.03,-0.03,1.03,,,,,
437600,113818,106438,0.03,-0.03,1.03,,,,,
437649,113993,106526,0.03,-0.02,1.03,,,,,
437708,114166,106574,0.03,-0.02,1.04,,,,,
437784,114263,106572,0.03,-0.03,1.03,,,,,
438732,114260,106583,0.03,-0.03,1.03,,,,,
438776,113977,106462,0.03,-0.03,1.03,,,,,
438809,114025,106482,0.03,-0.02,1.03,,,,,
438850,114131,106551,0.02,-0.02,1.03,,,,,
438900,114287,106609,0.03,-0.03,1.04,,,,,
438973,114445,106663,0.03,-0.03,1.04,,,,,
439040,114778,106816,0.02,-0.03,1.04,,,,,
439117,114984,106879,0.03,-0.03,1.03,,,,,
439188,115063,106922,0.03,-0.03,1.04,,,,,
439270,115392,107056,0.03,-0.02,1.03,,,,,
439322,115492,107127,0.03,-0.03,1.03,,,,,
439390,115609,107156,0.03,-0.03,1.04,,,,,
439459,115047,106720,0.03,-0.02,1.03,,,,,
439560,113382,106205,0.03,-0.03,1.03,,,,,
439634,113562,106323,0.03,-0.02,1.04,,,,,
440682,113740,106420,0.03,-0.03,1.03,,,,,
440732,113673,106411,0.03,-0.03,1.03,,,,,
440777,113614,106434,0.03,-0.02,1.03,,,,,
440811,113635,106434,0.03,-0.02,1.03,,,,,
440900,113750,106520,0.03,-0.03,1.03,,,,,
440955,114151,106713,0.03,-0.03,1.03,,,,,
441013,114316,106778,0.03,-0.03,1.04,,,,,
441070,114442,106814,0.03,-0.03,1.03,,,,,
441152,114716,106933,0.03,-0.03,1.04,,,,,
441212,114812,106994,0.03,-0.03,1.04,,,,,
441289,115031,107067,0.03,-0.02,1.03,,,,,
441359,115239,107157,0.03,-0.03,1.04,,,,,
441420,115329,107121,0.03,-0.03,1.04,,,,,
441504,113709,106304,0.03,-0.03,1.03,,,,,
441568,112745,106182,0.03,-0.03,1.04,,,,,
441629,112885,106201,0.03,-0.03,1.04,,,,,
441700,113235,106400,0.03,-0.03,1.03,,,,,
441768,113308,106371,0.03,-0.02,1.03,,,,,
441838,113279,106392,0.03,-0.03,1.03,,,,,
441913,113417,106463,0.03,-0.03,1.03,,,,,
441995,113830,106660,0.03,-0.02,1.03,,,,,
442374,114878,107093,0.03,-0.03,1.03,,,,,
443532,112187,106049,0.03,-0.03,1.04,,,,,
443555,112322,106124,0.03,-0.03,1.04,,,,,
443595,112514,106233,0.03,-0.03,1.03,,,,,
443644,112748,106316,0.03,-0.03,1.04,,,,,
443736,112858,106336,0.03,-0.03,1.04,,,,,
443793,112831,106306,0.03,-0.02,1.03,,,,,
443852,112880,106366,0.03,-0.03,1.03,,,,,
443923,113245,106556,0.03,-0.03,1.03,,,,,
443994,113440,106608,0.03,-0.03,1.03,,,,,
444062,113727,106702,0.03,-0.03,1.04,,,,,
444139,113771,106741,0.03,-0.03,1.03,,,,,
444202,113997,106850,0.03,-0.02,1.04,,,,,
444271,114079,106880,0.03,-0.02,1.04,,,,,
444341,114291,106812,0.03,-0.02,1.03,,,,,
444414,112393,106028,0.03,-0.03,1.04,,,,,
444490,111897,105992,0.03,-0.03,1.04,,,,,
444557,112147,106107,0.03,-0.03,1.04,,,,,
444620,112339,106204,0.03,-0.03,1.04,,,,,
444690,112504,106227,0.03,-0.02,1.04,,,,,
444764,112460,106284,0.03,-0.03,1.04,,,,,
444829,112596,106329,0.03,-0.03,1.03,,,,,
444914,113087,106508,0.03,-0.02,1.03,,,,,
444969,113206,106566,0.03,-0.03,1.03,,,,,
446051,113301,106607,0.03,-0.02,1.03,,,,,
446102,113256,106656,0.03,-0.03,1.04,,,,,
446134,113361,106707,0.03,-0.03,1.04,,,,,
446175,113445,106768,0.03,-0.03,1.03,,,,,
446224,113575,106820,0.03,-0.03,1.04,,,,,
446295,112804,106225,0.03,-0.03,1.04,,,,,
446364,111751,105914,0.03,-0.03,1.03,,,,,
446443,111570,106035,0.03,-0.02,1.03,,,,,
447299,111360,105837,0.03,-0.03,1.03,,,,,
447336,111117,105826,0.03,-0.03,1.03,,,,,
447375,111233,105898,0.03,-0.03,1.04,,,,,
447429,111335,105953,0.02,-0.03,1.04,,,,,
447501,111700,106097,0.03,-0.03,1.04,,,,,
447568,111738,106069,0.03,-0.03,1.03,,,,,
447634,111725,106108,0.03,-0.03,1.04,,,,,
447704,112009,106269,0.03,-0.03,1.03,,,,,
447774,112209,106305,0.04,-0.02,1.03,,,,,
447844,112547,106435,0.03,-0.02,1.03,,,,,
447920,112632,106477,0.03,-0.03,1.04,,,,,
447988,112860,106576,0.03,-0.03,1.03,,,,,
448059,113077,106671,0.03,-0.03,1.04,,,,,
448125,113210,106702,0.02,-0.02,1.04,,,,,
448200,113328,106620,0.03,-0.02,1.03,,,,,
448269,112359,106102,0.03,-0.02,1.03,,,,,
448998,112955,106616,0.03,-0.02,1.04,,,,,
449036,113088,106660,0.03,-0.02,1.03,,,,,
449076,113211,106673,0.03,-0.02,1.03,,,,,
449161,113442,106788,0.03,-0.02,1.03,,,,,
449197,113478,106674,0.03,-0.03,1.04,,,,,
449267,112686,106227,0.03,-0.02,1.03,,,,,
449345,111140,105851,0.03,-0.03,1.04,,,,,
449409,111294,105931,0.03,-0.03,1.03,,,,,
449519,111892,106124,0.03,-0.03,1.03,,,,,
449557,111840,106075,0.03,-0.03,1.03,,,,,
449616,111846,106131,0.03,-0.03,1.03,,,,,
449687,112085,106286,0.03,-0.02,1.03,,,,,
449754,112317,106350,0.03,-0.02,1.04,,,,,
449824,112714,106481,0.03,-0.03,1.03,,,,,
449895,112817,106537,0.02,-0.03,1.03,,,,,
449966,113074,106656,0.02,-0.03,1.04,,,,,
450034,113172,106684,0.03,-0.02,1.03,,,,,
450106,113511,106790,0.03,-0.02,1.03,,,,,
450173,113614,106836,0.03,-0.03,1.03,,,,,
450243,113654,106679,0.03,-0.03,1.03,,,,,
450314,112587,106164,0.03,-0.03,1.04,,,,,
450383,111308,105923,0.03,-0.03,1.03,,,,,
450454,111450,105958,0.03,-0.02,1.04,,,,,
450537,111874,106129,0.03,-0.02,1.03,,,,,
450603,111950,106123,0.02,-0.03,1.03,,,,,
450694,112083,106239,0.03,-0.03,1.04,,,,,
450741,112278,106316,0.03,-0.03,1.03,,,,,
450802,112654,106461,0.03,-0.03,1.04,,,,,
451705,112783,106499,0.03,-0.03,1.04,,,,,
451738,112213,106232,0.03,-0.03,1.03,,,,,
451778,112341,106319,0.03,-0.03,1.03,,,,,
451825,112561,106396,0.03,-0.03,1.03,,,,,
451868,112738,106455,0.03,-0.03,1.03,,,,,
451939,112903,106531,0.03,-0.02,1.04,,,,,
452012,113178,106649,0.03,-0.03,1.03,,,,,
452081,113313,106681,0.03,-0.03,1.03,,,,,
452149,113581,106780,0.03,-0.03,1.04,,,,,
453121,113473,106740,0.03,-0.03,1.04,,,,,
453180,113665,106792,0.03,-0.02,1.03,,,,,
453226,113796,106876,0.02,-0.03,1.03,,,,,
453263,113917,106912,0.03,-0.03,1.04,,,,,
453313,114041,106952,0.02,-0.02,1.04,,,,,
453378,114166,107024,0.03,-0.03,1.03,,,,,
453448,114441,107078,0.03,-0.02,1.03,,,,,
453519,112583,106143,0.03,-0.03,1.03,,,,,
453587,111786,106018,0.03,-0.03,1.03,,,,,
453658,111885,106121,0.03,-0.03,1.04,,,,,
453727,112290,106260,0.03,-0.03,1.04,,,,,
453798,112437,106301,0.03,-0.03,1.04,,,,,
453867,112355,106263,0.03,-0.02,1.04,,,,,
453937,112446,106338,0.03,-0.03,1.04,,,,,
454029,112910,106527,0.03,-0.02,1.03,,,,,
454080,113195,106628,0.03,-0.02,1.04,,,,,
454145,113320,106672,0.03,-0.03,1.04,,,,,
454217,113510,106754,0.03,-0.02,1.04,,,,,
454286,113734,106835,0.03,-0.03,1.03,,,,,
454355,113837,106873,0.03,-0.03,1.03,,,,,
454426,114114,107014,0.03,-0.03,1.04,,,,,
454495,114255,107058,0.03,-0.03,1.04,,,,,
454567,113654,106529,0.03,-0.02,1.03,,,,,
454661,111674,106046,0.03,-0.03,1.04,,,,,
454709,111832,106066,0.03,-0.03,1.04,,,,,
454776,112009,106161,0.03,-0.02,1.03,,,,,
454884,112428,106278,0.03,-0.02,1.04,,,,,
455805,112334,106247,0.03,-0.03,1.04,,,,,
455842,112438,106330,0.03,-0.02,1.03,,,,,
455881,112520,106321,0.03,-0.02,1.04,,,,,
455924,112462,106274,0.03,-0.02,1.04,,,,,
455973,112396,106242,0.02,-0.02,1.03,,,,,
456083,112844,106480,0.03,-0.02,1.03,,,,,
456120,113019,106538,0.03,-0.02,1.04,,,,,
456180,113177,106627,0.03,-0.03,1.03,,,,,
456250,113385,106691,0.03,-0.03,1.04,,,,,
456320,113476,106702,0.03,-0.03,1.03,,,,,
456391,113717,106792,0.03,-0.03,1.03,,,,,
456460,113819,106846,0.03,-0.02,1.04,,,,,
456529,114090,106978,0.03,-0.02,1.04,,,,,
456603,114228,106983,0.03,-0.03,1.03,,,,,
457495,112102,105975,0.03,-0.03,1.04,,,,,
457542,113818,106814,0.03,-0.02,1.04,,,,,
457582,113964,106912,0.03,-0.03,1.03,,,,,
457622,113978,106723,0.03,-0.03,1.04,,,,,
457697,113054,106274,0.03,-0.03,1.03,,,,,
457781,111362,105799,0.03,-0.03,1.04,,,,,
457822,111595,105924,0.03,-0.03,1.04,,,,,
457881,111722,105986,0.03,-0.03,1.03,,,,,
457951,112011,106091,0.02,-0.03,1.03,,,,,
458053,111952,106067,0.03,-0.03,1.04,,,,,
458102,112171,106159,0.03,-0.03,1.04,,,,,
458161,112357,106223,0.03,-0.03,1.04,,,,,
459238,112634,106355,0.03,-0.03,1.04,,,,,
459284,112658,106305,0.03,-0.03,1.03,,,,,
459322,112768,106333,0.03,-0.03,1.04,,,,,
459362,112840,106378,0.03,-0.02,1.04,,,,,
459416,112931,106425,0.03,-0.03,1.03,,,,,
459484,113039,106462,0.03,-0.03,1.03,,,,,
459553,113320,106586,0.02,-0.03,1.03,,,,,
459622,113439,106607,0.02,-0.02,1.03,,,,,
459703,111947,105787,0.03,-0.03,1.04,,,,,
459763,111081,105534,0.03,-0.03,1.04,,,,,
459832,111036,105644,0.03,-0.03,1.04,,,,,
459937,111421,105745,0.03,-0.03,1.03,,,,,
460010,111552,105769,0.03,-0.03,1.03,,,,,
460084,111608,105826,0.03,-0.03,1.03,,,,,
460152,111761,105867,0.03,-0.03,1.03,,,,,
460203,112101,106037,0.03,-0.03,1.03,,,,,
